"game_id","move","turn","game_turn_id","ad_id","message","expires_in","probability","reward"
ls55mMvu,solve,25,57745,pDeI0Np1,Investigate Tiborc Haggard and find out their relation to the magic clothes.,3,Suicide mission,"163"
ls55mMvu,solve,25,57745,"15Fx3qTb",Create an advertisement campaign for Jelle Hardwick to promote their chariot based business,2,Quite likely,"50"
ls55mMvu,solve,25,57745,"6wZ1ZSlx",Escort Ceri Priestley to peninsula in Fernheart where they can meet with their long lost potatoes,4,Quite likely,"80"
ls55mMvu,buy,26,57747,fEs2397H,Rescue Effie Saunders from field in Oldmoore where they are attacked by angry clothes,7,Quite likely,"31"
ls55mMvu,buy,26,57747,"0d7If1uF",Help defending meadow in Burnspool from the intruders,4,Walk in the park,"161"
ls55mMvu,buy,26,57747,ZN47uwji,Help defending pasture in Oldmountain from the intruders,4,Walk in the park,"133"
ls55mMvu,buy,26,57747,"6wZ1ZSlx",Escort Ceri Priestley to peninsula in Fernheart where they can meet with their long lost potatoes,3,Quite likely,"80"
ls55mMvu,buy,26,57747,SWabR2uV,Help defending steppe in Greychester from the intruders,6,Sure thing,"138"
ls55mMvu,buy,26,57747,pDeI0Np1,Investigate Tiborc Haggard and find out their relation to the magic clothes.,2,Suicide mission,"163"
ls55mMvu,buy,26,57747,xeAmLHGi,Rescue Hrolf Victors from field in Metalshore where they are attacked by angry house,7,Quite likely,"38"
ls55mMvu,buy,26,57747,XD8lDErJ,Help defending thrift shoppe in Metalfirth from the intruders,7,Sure thing,"165"
ls55mMvu,buy,26,57747,pKxg4YZX,Rescue Firdos Elliston from pasture in Northloft where they are attacked by angry dog,3,Piece of cake,"17"
ls55mMvu,buy,26,57747,"15Fx3qTb",Create an advertisement campaign for Jelle Hardwick to promote their chariot based business,1,Quite likely,"50"
ls55mMvu,solve,27,57751,fEs2397H,Rescue Effie Saunders from field in Oldmoore where they are attacked by angry clothes,6,Walk in the park,"31"
ls55mMvu,solve,27,57751,fHXak1Tr,Infiltrate The Invisibles and recover their secrets.,2,Playing with fire,"207"
ls55mMvu,solve,27,57751,pKxg4YZX,Rescue Firdos Elliston from pasture in Northloft where they are attacked by angry dog,2,Piece of cake,"17"
ls55mMvu,solve,27,57751,"6wZ1ZSlx",Escort Ceri Priestley to peninsula in Fernheart where they can meet with their long lost potatoes,2,Quite likely,"80"
ls55mMvu,solve,27,57751,ZN47uwji,Help defending pasture in Oldmountain from the intruders,3,Piece of cake,"133"
ls55mMvu,solve,27,57751,"0d7If1uF",Help defending meadow in Burnspool from the intruders,3,Walk in the park,"161"
ls55mMvu,solve,27,57751,SWabR2uV,Help defending steppe in Greychester from the intruders,5,Sure thing,"138"
ls55mMvu,solve,27,57751,pDeI0Np1,Investigate Tiborc Haggard and find out their relation to the magic clothes.,1,Suicide mission,"163"
ls55mMvu,solve,27,57751,xeAmLHGi,Rescue Hrolf Victors from field in Metalshore where they are attacked by angry house,6,Walk in the park,"38"
ls55mMvu,solve,27,57751,XD8lDErJ,Help defending thrift shoppe in Metalfirth from the intruders,6,Sure thing,"165"
ls55mMvu,buy,33,57769,T2znJbU6,Investigate Valentinus Ruggles and find out their relation to the magic beer mug.,3,Gamble,"256"
ls55mMvu,buy,33,57769,oOI9zHek,Investigate Éibhear Appleby and find out their relation to the magic wagon.,3,Rather detrimental,"216"
ls55mMvu,buy,33,57769,GMZPCy4B,Help defending village in Newwell from the intruders,2,Walk in the park,"125"
ls55mMvu,buy,33,57769,"2Ny9ywF2",Help defending plains in Redtown from the intruders,3,Walk in the park,"150"
ls55mMvu,buy,33,57769,ZBlNe2cY,Rescue Kanti Gylfadóttir from thrift shoppe in Scalewater where they are attacked by angry wagon,4,Piece of cake,"35"
ls55mMvu,buy,33,57769,psNP9Rgt,Rescue Ulderico Hargrave from field in Evergarden where they are attacked by angry water,4,Walk in the park,"58"
ls55mMvu,buy,33,57769,tuaugi3u,Help defending steppe in Lightbane from the intruders,5,Piece of cake,"186"
ls55mMvu,buy,33,57769,Gc94xFRT,Help defending steppe in Westdeen from the intruders,5,Piece of cake,"173"
ls55mMvu,buy,33,57769,bdEZDFuy,Investigate Khurshid Thurstan and find out their relation to the magic cat.,3,Rather detrimental,"248"
ls55mMvu,buy,33,57769,zhKdVAlr,Investigate Kerena Brandon and find out their relation to the magic turnips.,3,Gamble,"214"
ls55mMvu,solve,34,57770,"2Ny9ywF2",Help defending plains in Redtown from the intruders,2,Walk in the park,"150"
ls55mMvu,solve,34,57770,GMZPCy4B,Help defending village in Newwell from the intruders,1,Walk in the park,"125"
ls55mMvu,solve,34,57770,oOI9zHek,Investigate Éibhear Appleby and find out their relation to the magic wagon.,2,Rather detrimental,"216"
ls55mMvu,solve,34,57770,T2znJbU6,Investigate Valentinus Ruggles and find out their relation to the magic beer mug.,2,Hmmm....,"256"
ls55mMvu,solve,34,57770,zhKdVAlr,Investigate Kerena Brandon and find out their relation to the magic turnips.,2,Gamble,"214"
ls55mMvu,solve,34,57770,bdEZDFuy,Investigate Khurshid Thurstan and find out their relation to the magic cat.,2,Rather detrimental,"248"
ls55mMvu,solve,34,57770,Gc94xFRT,Help defending steppe in Westdeen from the intruders,4,Piece of cake,"173"
ls55mMvu,solve,34,57770,tuaugi3u,Help defending steppe in Lightbane from the intruders,4,Piece of cake,"186"
ls55mMvu,solve,34,57770,psNP9Rgt,Rescue Ulderico Hargrave from field in Evergarden where they are attacked by angry water,3,Walk in the park,"58"
ls55mMvu,solve,34,57770,ZBlNe2cY,Rescue Kanti Gylfadóttir from thrift shoppe in Scalewater where they are attacked by angry wagon,3,Piece of cake,"35"
ls55mMvu,buy,39,57782,g19M3TYn,Help defending pasture in Dornmire from the intruders,5,Rather detrimental,"153"
ls55mMvu,buy,39,57782,lMwrd85m,Help defending plains in Westdale from the intruders,4,Piece of cake,"157"
ls55mMvu,buy,39,57782,"77vXjAUL",Help defending village in Fallmountain from the intruders,4,Quite likely,"157"
ls55mMvu,buy,39,57782,"01MIKpdn",Help defending peninsula in Millerwhyte from the intruders,4,Walk in the park,"175"
ls55mMvu,buy,39,57782,KAvehne3,Help defending peninsula in Ridgecaster from the intruders,7,Walk in the park,"164"
ls55mMvu,buy,39,57782,EblEuFog,Help defending pasture in Burnsdeen from the intruders,6,Hmmm....,"148"
ls55mMvu,buy,39,57782,OfrwlI2D,Help defending grassland in Frostshaw from the intruders,6,Risky,"122"
ls55mMvu,buy,39,57782,W8KUKgX2,Help defending pasture in Frosthill from the intruders,6,Walk in the park,"133"
ls55mMvu,buy,39,57782,"6pbHW6q3",Help defending steppe in Lowewatch from the intruders,5,Walk in the park,"148"
ls55mMvu,buy,39,57782,K12msRUw,Help defending thrift shoppe in Towermire from the intruders,5,Walk in the park,"184"
ls55mMvu,solve,40,57785,lMwrd85m,Help defending plains in Westdale from the intruders,3,Piece of cake,"157"
ls55mMvu,solve,40,57785,g19M3TYn,Help defending pasture in Dornmire from the intruders,4,Rather detrimental,"153"
ls55mMvu,solve,40,57785,K12msRUw,Help defending thrift shoppe in Towermire from the intruders,4,Piece of cake,"184"
ls55mMvu,solve,40,57785,KAvehne3,Help defending peninsula in Ridgecaster from the intruders,6,Walk in the park,"164"
ls55mMvu,solve,40,57785,EblEuFog,Help defending pasture in Burnsdeen from the intruders,5,Hmmm....,"148"
ls55mMvu,solve,40,57785,OfrwlI2D,Help defending grassland in Frostshaw from the intruders,5,Gamble,"122"
ls55mMvu,solve,40,57785,W8KUKgX2,Help defending pasture in Frosthill from the intruders,5,Walk in the park,"133"
ls55mMvu,solve,40,57785,"6pbHW6q3",Help defending steppe in Lowewatch from the intruders,4,Walk in the park,"148"
ls55mMvu,solve,40,57785,"01MIKpdn",Help defending peninsula in Millerwhyte from the intruders,3,Walk in the park,"175"
ls55mMvu,solve,40,57785,"77vXjAUL",Help defending village in Fallmountain from the intruders,3,Quite likely,"157"
ls55mMvu,buy,42,57789,W8KUKgX2,Help defending pasture in Frosthill from the intruders,3,Walk in the park,"133"
ls55mMvu,buy,42,57789,g19M3TYn,Help defending pasture in Dornmire from the intruders,2,Rather detrimental,"153"
ls55mMvu,buy,42,57789,lMwrd85m,Help defending plains in Westdale from the intruders,1,Piece of cake,"157"
ls55mMvu,buy,42,57789,"77vXjAUL",Help defending village in Fallmountain from the intruders,1,Quite likely,"157"
ls55mMvu,buy,42,57789,ygC1UmEE,Help defending pasture in Millerwatch from the intruders,7,Playing with fire,"164"
ls55mMvu,buy,42,57789,zrTGrsDo,Help defending meadow in Razorham from the intruders,6,Gamble,"166"
ls55mMvu,buy,42,57789,KAvehne3,Help defending peninsula in Ridgecaster from the intruders,4,Walk in the park,"164"
ls55mMvu,buy,42,57789,EblEuFog,Help defending pasture in Burnsdeen from the intruders,3,Hmmm....,"148"
ls55mMvu,buy,42,57789,OfrwlI2D,Help defending grassland in Frostshaw from the intruders,3,Gamble,"122"
ls55mMvu,buy,42,57789,"6pbHW6q3",Help defending steppe in Lowewatch from the intruders,2,Walk in the park,"148"
ls55mMvu,solve,43,57792,"6pbHW6q3",Help defending steppe in Lowewatch from the intruders,1,Walk in the park,"148"
ls55mMvu,solve,43,57792,EblEuFog,Help defending pasture in Burnsdeen from the intruders,2,Hmmm....,"148"
ls55mMvu,solve,43,57792,OfrwlI2D,Help defending grassland in Frostshaw from the intruders,2,Gamble,"122"
ls55mMvu,solve,43,57792,W8KUKgX2,Help defending pasture in Frosthill from the intruders,2,Walk in the park,"133"
ls55mMvu,solve,43,57792,g19M3TYn,Help defending pasture in Dornmire from the intruders,1,Rather detrimental,"153"
ls55mMvu,solve,43,57792,znRauwPD,Help defending pasture in Whitemountain from the intruders,7,Quite likely,"166"
ls55mMvu,solve,43,57792,"9OAxX8RP",Help defending village in Orrinfirth from the intruders,7,Gamble,"160"
ls55mMvu,solve,43,57792,ygC1UmEE,Help defending pasture in Millerwatch from the intruders,6,Playing with fire,"164"
ls55mMvu,solve,43,57792,zrTGrsDo,Help defending meadow in Razorham from the intruders,5,Gamble,"166"
ls55mMvu,solve,43,57792,KAvehne3,Help defending peninsula in Ridgecaster from the intruders,3,Piece of cake,"164"
ls55mMvu,buy,47,57801,"9OAxX8RP",Help defending village in Orrinfirth from the intruders,3,Gamble,"160"
ls55mMvu,buy,47,57801,AEvcYoNM,Help defending rocky plains in Everpool from the intruders,7,Quite likely,"167"
ls55mMvu,buy,47,57801,kwGw5mi1,Help defending thicket in Southmountain from the intruders,6,Piece of cake,"174"
ls55mMvu,buy,47,57801,RCip2Sz3,Help defending hill in Eastkeep from the intruders,6,Walk in the park,"154"
ls55mMvu,buy,47,57801,"5R15Z0sm",Help defending manor in Newdeen from the intruders,5,Risky,"163"
ls55mMvu,buy,47,57801,FSGAEG0G,Help defending thicket in Pencaster from the intruders,5,Piece of cake,"156"
ls55mMvu,buy,47,57801,J3CT7cZh,Help defending church in Redwatch from the intruders,5,Gamble,"156"
ls55mMvu,buy,47,57801,utpKSJpt,Help defending meadow in Lowefair from the intruders,4,Walk in the park,"176"
ls55mMvu,buy,47,57801,ygC1UmEE,Help defending pasture in Millerwatch from the intruders,2,Playing with fire,"164"
ls55mMvu,buy,47,57801,zrTGrsDo,Help defending meadow in Razorham from the intruders,1,Gamble,"166"
ls55mMvu,solve,48,57805,ygC1UmEE,Help defending pasture in Millerwatch from the intruders,1,Playing with fire,"164"
ls55mMvu,solve,48,57805,"9OAxX8RP",Help defending village in Orrinfirth from the intruders,2,Gamble,"160"
ls55mMvu,solve,48,57805,utpKSJpt,Help defending meadow in Lowefair from the intruders,3,Walk in the park,"176"
ls55mMvu,solve,48,57805,J3CT7cZh,Help defending church in Redwatch from the intruders,4,Gamble,"156"
ls55mMvu,solve,48,57805,FSGAEG0G,Help defending thicket in Pencaster from the intruders,4,Piece of cake,"156"
ls55mMvu,solve,48,57805,"5R15Z0sm",Help defending manor in Newdeen from the intruders,4,Gamble,"163"
ls55mMvu,solve,48,57805,RCip2Sz3,Help defending hill in Eastkeep from the intruders,5,Walk in the park,"154"
ls55mMvu,solve,48,57805,kwGw5mi1,Help defending thicket in Southmountain from the intruders,5,Piece of cake,"174"
ls55mMvu,solve,48,57805,AEvcYoNM,Help defending rocky plains in Everpool from the intruders,6,Quite likely,"167"
ls55mMvu,solve,48,57805,EBLS0MBG,Help defending woodland in Blooddinny from the intruders,7,Walk in the park,"218"
ls55mMvu,buy,49,57806,o9NbjkPp,Help defending foggy riverside in Bleakbury from the intruders,7,Rather detrimental,"168"
ls55mMvu,buy,49,57806,"9OAxX8RP",Help defending village in Orrinfirth from the intruders,1,Gamble,"160"
ls55mMvu,buy,49,57806,utpKSJpt,Help defending meadow in Lowefair from the intruders,2,Walk in the park,"176"
ls55mMvu,buy,49,57806,J3CT7cZh,Help defending church in Redwatch from the intruders,3,Gamble,"156"
ls55mMvu,buy,49,57806,FSGAEG0G,Help defending thicket in Pencaster from the intruders,3,Piece of cake,"156"
ls55mMvu,buy,49,57806,"5R15Z0sm",Help defending manor in Newdeen from the intruders,3,Gamble,"163"
ls55mMvu,buy,49,57806,RCip2Sz3,Help defending hill in Eastkeep from the intruders,4,Walk in the park,"154"
ls55mMvu,buy,49,57806,kwGw5mi1,Help defending thicket in Southmountain from the intruders,4,Piece of cake,"174"
ls55mMvu,buy,49,57806,AEvcYoNM,Help defending rocky plains in Everpool from the intruders,5,Quite likely,"167"
ls55mMvu,buy,49,57806,j4pvJnvw,Help defending thicket in Thorncaster from the intruders,7,Quite likely,"197"
ls55mMvu,solve,50,57809,utpKSJpt,Help defending meadow in Lowefair from the intruders,1,Walk in the park,"176"
ls55mMvu,solve,50,57809,J3CT7cZh,Help defending church in Redwatch from the intruders,2,Gamble,"156"
ls55mMvu,solve,50,57809,FSGAEG0G,Help defending thicket in Pencaster from the intruders,2,Piece of cake,"156"
ls55mMvu,solve,50,57809,"5R15Z0sm",Help defending manor in Newdeen from the intruders,2,Gamble,"163"
ls55mMvu,solve,50,57809,RCip2Sz3,Help defending hill in Eastkeep from the intruders,3,Walk in the park,"154"
ls55mMvu,solve,50,57809,kwGw5mi1,Help defending thicket in Southmountain from the intruders,3,Piece of cake,"174"
ls55mMvu,solve,50,57809,AEvcYoNM,Help defending rocky plains in Everpool from the intruders,4,Quite likely,"167"
ls55mMvu,solve,50,57809,j4pvJnvw,Help defending thicket in Thorncaster from the intruders,6,Quite likely,"197"
ls55mMvu,solve,50,57809,o9NbjkPp,Help defending foggy riverside in Bleakbury from the intruders,6,Rather detrimental,"168"
ls55mMvu,solve,50,57809,nXneXzkJ,Help defending well in Voidford from the intruders,7,Rather detrimental,"166"
ls55mMvu,buy,52,57813,dI6oMNqF,Help defending manor in Redhole from the intruders,7,Quite likely,"182"
ls55mMvu,buy,52,57813,Tvu6bO7o,Help defending thicket in Scaledean from the intruders,7,Playing with fire,"169"
ls55mMvu,buy,52,57813,xpehvSw2,Help defending cave in Southfire from the intruders,7,Gamble,"182"
ls55mMvu,buy,52,57813,"5QtSazSP",Help defending island in Razorheart from the intruders,7,Suicide mission,"218"
ls55mMvu,buy,52,57813,"2RvSnP9h",Help defending island in Ravenham from the intruders,6,Rather detrimental,"185"
ls55mMvu,buy,52,57813,nXneXzkJ,Help defending well in Voidford from the intruders,5,Rather detrimental,"166"
ls55mMvu,buy,52,57813,o9NbjkPp,Help defending foggy riverside in Bleakbury from the intruders,4,Rather detrimental,"168"
ls55mMvu,buy,52,57813,AEvcYoNM,Help defending rocky plains in Everpool from the intruders,2,Quite likely,"167"
ls55mMvu,buy,52,57813,kwGw5mi1,Help defending thicket in Southmountain from the intruders,1,Piece of cake,"174"
ls55mMvu,buy,52,57813,RCip2Sz3,Help defending hill in Eastkeep from the intruders,1,Walk in the park,"154"
ls55mMvu,solve,53,57817,dI6oMNqF,Help defending manor in Redhole from the intruders,6,Quite likely,"182"
ls55mMvu,solve,53,57817,lXe8mtHD,Help defending well in Westgill from the intruders,7,Suicide mission,"161"
ls55mMvu,solve,53,57817,xX4OG3hP,Help defending thicket in Blooddale from the intruders,7,Rather detrimental,"185"
ls55mMvu,solve,53,57817,AEvcYoNM,Help defending rocky plains in Everpool from the intruders,1,Quite likely,"167"
ls55mMvu,solve,53,57817,o9NbjkPp,Help defending foggy riverside in Bleakbury from the intruders,3,Rather detrimental,"168"
ls55mMvu,solve,53,57817,nXneXzkJ,Help defending well in Voidford from the intruders,4,Rather detrimental,"166"
ls55mMvu,solve,53,57817,"2RvSnP9h",Help defending island in Ravenham from the intruders,5,Rather detrimental,"185"
ls55mMvu,solve,53,57817,"5QtSazSP",Help defending island in Razorheart from the intruders,6,Suicide mission,"218"
ls55mMvu,solve,53,57817,xpehvSw2,Help defending cave in Southfire from the intruders,6,Gamble,"182"
ls55mMvu,solve,53,57817,Tvu6bO7o,Help defending thicket in Scaledean from the intruders,6,Playing with fire,"169"
ls55mMvu,buy,59,57834,lXe8mtHD,Help defending well in Westgill from the intruders,1,Suicide mission,"161"
ls55mMvu,buy,59,57834,Vn2k4gZT,Help defending church in Scalewatch from the intruders,2,Piece of cake,"174"
ls55mMvu,buy,59,57834,WO83gVJu,Help defending church in Metalfair from the intruders,2,Quite likely,"176"
ls55mMvu,buy,59,57834,XmmSqDes,Help defending woodland in Fernport from the intruders,4,Piece of cake,"182"
ls55mMvu,buy,59,57834,jk6RSRRt,Help defending well in Penheart from the intruders,4,Gamble,"165"
ls55mMvu,buy,59,57834,SPX5ynk8,Help defending hill in Fallport from the intruders,6,Rather detrimental,"160"
ls55mMvu,buy,59,57834,LGN9S1ci,Help defending forest in Dovewatch from the intruders,6,Quite likely,"160"
ls55mMvu,buy,59,57834,shHwZDF9,Help defending thicket in Whitehill from the intruders,7,Risky,"179"
ls55mMvu,buy,59,57834,V4jB1j55,Help defending cave in Greyspring from the intruders,7,Suicide mission,"165"
ls55mMvu,buy,59,57834,X2Os3kih,Help defending cave in Blackwater from the intruders,7,Suicide mission,"140"
ls55mMvu,solve,60,57835,WO83gVJu,Help defending church in Metalfair from the intruders,1,Quite likely,"176"
ls55mMvu,solve,60,57835,X2Os3kih,Help defending cave in Blackwater from the intruders,6,Suicide mission,"140"
ls55mMvu,solve,60,57835,Am3NSVIY,Help defending foggy riverside in Metalkeep from the intruders,7,Playing with fire,"157"
ls55mMvu,solve,60,57835,Vn2k4gZT,Help defending church in Scalewatch from the intruders,1,Piece of cake,"174"
ls55mMvu,solve,60,57835,V4jB1j55,Help defending cave in Greyspring from the intruders,6,Suicide mission,"165"
ls55mMvu,solve,60,57835,shHwZDF9,Help defending thicket in Whitehill from the intruders,6,Risky,"179"
ls55mMvu,solve,60,57835,LGN9S1ci,Help defending forest in Dovewatch from the intruders,5,Quite likely,"160"
ls55mMvu,solve,60,57835,SPX5ynk8,Help defending hill in Fallport from the intruders,5,Rather detrimental,"160"
ls55mMvu,solve,60,57835,jk6RSRRt,Help defending well in Penheart from the intruders,3,Gamble,"165"
ls55mMvu,solve,60,57835,XmmSqDes,Help defending woodland in Fernport from the intruders,3,Piece of cake,"182"
ls55mMvu,buy,64,57845,tA4CPPlT,Help defending manor in Redshore from the intruders,6,Hmmm....,"198"
ls55mMvu,buy,64,57845,SPX5ynk8,Help defending hill in Fallport from the intruders,1,Rather detrimental,"160"
ls55mMvu,buy,64,57845,LGN9S1ci,Help defending forest in Dovewatch from the intruders,1,Quite likely,"160"
ls55mMvu,buy,64,57845,ykbmRS2e,Help defending woodland in Ravengannon from the intruders,7,Quite likely,"153"
ls55mMvu,buy,64,57845,shHwZDF9,Help defending thicket in Whitehill from the intruders,2,Risky,"179"
ls55mMvu,buy,64,57845,V4jB1j55,Help defending cave in Greyspring from the intruders,2,Suicide mission,"165"
ls55mMvu,buy,64,57845,X2Os3kih,Help defending cave in Blackwater from the intruders,2,Suicide mission,"140"
ls55mMvu,buy,64,57845,Am3NSVIY,Help defending foggy riverside in Metalkeep from the intruders,3,Playing with fire,"157"
ls55mMvu,buy,64,57845,"2J2wJAi1",Help defending foggy riverside in Fernport from the intruders,4,Suicide mission,"165"
ls55mMvu,buy,64,57845,IUhAqwqC,Help defending cave in Sharpsheen from the intruders,5,Gamble,"174"
ls55mMvu,solve,65,57850,VLq9b850,Help defending dungeon in Highhill from the intruders,7,Playing with fire,"192"
ls55mMvu,solve,65,57850,shHwZDF9,Help defending thicket in Whitehill from the intruders,1,Risky,"179"
ls55mMvu,solve,65,57850,V4jB1j55,Help defending cave in Greyspring from the intruders,1,Suicide mission,"165"
ls55mMvu,solve,65,57850,X2Os3kih,Help defending cave in Blackwater from the intruders,1,Suicide mission,"140"
ls55mMvu,solve,65,57850,Am3NSVIY,Help defending foggy riverside in Metalkeep from the intruders,2,Playing with fire,"157"
ls55mMvu,solve,65,57850,"2J2wJAi1",Help defending foggy riverside in Fernport from the intruders,3,Suicide mission,"165"
ls55mMvu,solve,65,57850,IUhAqwqC,Help defending cave in Sharpsheen from the intruders,4,Gamble,"174"
ls55mMvu,solve,65,57850,tA4CPPlT,Help defending manor in Redshore from the intruders,5,Hmmm....,"198"
ls55mMvu,solve,65,57850,ykbmRS2e,Help defending woodland in Ravengannon from the intruders,6,Quite likely,"153"
ls55mMvu,solve,65,57850,emg22mZM,Help defending stronghold in Towerdrone from the intruders,7,Rather detrimental,"168"
LzYNAdjy,buy,13,49456,v3fPzaTE,Create an advertisement campaign for Adelaida Olhouser to promote their chicken based business,1,Walk in the park,"32"
LzYNAdjy,buy,13,49456,rPZbYUtr,Help Javed Westcott to write their biographical novel about their difficulties with a deranged horse,7,Rather detrimental,"29"
LzYNAdjy,buy,13,49456,qXiH5vnY,Help Geghard Yohe to write their biographical novel about their difficulties with a deranged pot,5,Risky,"39"
LzYNAdjy,buy,13,49456,"1i26KYnw",Help Antiochos Hathoway to write their biographical novel about their difficulties with a deranged potatoes,6,Suicide mission,"44"
LzYNAdjy,buy,13,49456,SypiVxNa,Help Máirín Yule to reach an agreement with Luitpold Elliott on the matters of disputed wagon,3,Sure thing,"7"
LzYNAdjy,buy,13,49456,jVnHO1Dw,Create an advertisement campaign for Anila Giel to promote their cat based business,2,Sure thing,"16"
LzYNAdjy,buy,13,49456,"2tj4tGCe",Help Aili Scrivenor to write their biographical novel about their difficulties with a deranged bucket,2,Rather detrimental,"39"
LzYNAdjy,buy,13,49456,v7rM3zp1,Create an advertisement campaign for Tsiuri Ruggles to promote their potatoes based business,2,Quite likely,"25"
LzYNAdjy,buy,13,49456,pI746Iw2,Help Imriška Bentley to sell an unordinary sheep on the local market,2,Quite likely,"12"
LzYNAdjy,buy,13,49456,"7hXvvx4o",Help Cosmas Rowbottom to transport a magic wagon to field in Bleakwatch,2,Piece of cake,"13"
LzYNAdjy,solve,14,49459,"2tj4tGCe",Help Aili Scrivenor to write their biographical novel about their difficulties with a deranged bucket,1,Risky,"39"
LzYNAdjy,solve,14,49459,pI746Iw2,Help Imriška Bentley to sell an unordinary sheep on the local market,1,Quite likely,"12"
LzYNAdjy,solve,14,49459,"7hXvvx4o",Help Cosmas Rowbottom to transport a magic wagon to field in Bleakwatch,1,Piece of cake,"13"
LzYNAdjy,solve,14,49459,b1krzhwN,Help Luísa Griffin to sell an unordinary wagon on the local market,7,Piece of cake,"13"
LzYNAdjy,solve,14,49459,rPZbYUtr,Help Javed Westcott to write their biographical novel about their difficulties with a deranged horse,6,Rather detrimental,"29"
LzYNAdjy,solve,14,49459,"1i26KYnw",Help Antiochos Hathoway to write their biographical novel about their difficulties with a deranged potatoes,5,Suicide mission,"44"
LzYNAdjy,solve,14,49459,qXiH5vnY,Help Geghard Yohe to write their biographical novel about their difficulties with a deranged pot,4,Gamble,"39"
LzYNAdjy,solve,14,49459,SypiVxNa,Help Máirín Yule to reach an agreement with Luitpold Elliott on the matters of disputed wagon,2,Sure thing,"7"
LzYNAdjy,solve,14,49459,jVnHO1Dw,Create an advertisement campaign for Anila Giel to promote their cat based business,1,Sure thing,"16"
LzYNAdjy,solve,14,49459,v7rM3zp1,Create an advertisement campaign for Tsiuri Ruggles to promote their potatoes based business,1,Quite likely,"25"
m6GyveFA,buy,13,46445,skbcK4pw,Help Zuriel Broadbent to transport a magic house to thrift shoppe in Whitebury,2,Piece of cake,"21"
m6GyveFA,buy,13,46445,dPuy9h83,Steal horse delivery to Sevgi̇ Eymer and share some of the profits with the people.,2,Piece of cake,"40"
m6GyveFA,buy,13,46445,wu2cJ8f3,Create an advertisement campaign for Aruna Blakeslee to promote their chicken based business,2,Suicide mission,"37"
m6GyveFA,buy,13,46445,b9GPahGC,Create an advertisement campaign for Rosalie Smedley to promote their cat based business,3,Walk in the park,"32"
m6GyveFA,buy,13,46445,PcsuPegh,Create an advertisement campaign for Ambrosius Ackerman to promote their turnips based business,4,Gamble,"29"
m6GyveFA,buy,13,46445,J6KgGP0T,Create an advertisement campaign for Bernardino Cornell to promote their potatoes based business,5,Gamble,"32"
m6GyveFA,buy,13,46445,pyP81xkI,Create an advertisement campaign for Jocky Daniell to promote their turnips based business,5,Quite likely,"26"
m6GyveFA,buy,13,46445,xShCMf8V,Create an advertisement campaign for Gino Wild to promote their chicken based business,6,Walk in the park,"28"
m6GyveFA,buy,13,46445,e319ju9t,Help Lothaire Callow to sell an unordinary house on the local market,7,Suicide mission,"16"
m6GyveFA,buy,13,46445,RZWo0AjS,Create an advertisement campaign for Nik Spalding to promote their pot based business,7,Walk in the park,"20"
m6GyveFA,solve,14,46448,wu2cJ8f3,Create an advertisement campaign for Aruna Blakeslee to promote their chicken based business,1,Playing with fire,"37"
m6GyveFA,solve,14,46448,dPuy9h83,Steal horse delivery to Sevgi̇ Eymer and share some of the profits with the people.,1,Piece of cake,"40"
m6GyveFA,solve,14,46448,RZWo0AjS,Create an advertisement campaign for Nik Spalding to promote their pot based business,6,Walk in the park,"20"
m6GyveFA,solve,14,46448,e319ju9t,Help Lothaire Callow to sell an unordinary house on the local market,6,Suicide mission,"16"
m6GyveFA,solve,14,46448,xShCMf8V,Create an advertisement campaign for Gino Wild to promote their chicken based business,5,Walk in the park,"28"
m6GyveFA,solve,14,46448,pyP81xkI,Create an advertisement campaign for Jocky Daniell to promote their turnips based business,4,Quite likely,"26"
m6GyveFA,solve,14,46448,J6KgGP0T,Create an advertisement campaign for Bernardino Cornell to promote their potatoes based business,4,Gamble,"32"
m6GyveFA,solve,14,46448,PcsuPegh,Create an advertisement campaign for Ambrosius Ackerman to promote their turnips based business,3,Hmmm....,"29"
m6GyveFA,solve,14,46448,b9GPahGC,Create an advertisement campaign for Rosalie Smedley to promote their cat based business,2,Walk in the park,"32"
m6GyveFA,solve,14,46448,skbcK4pw,Help Zuriel Broadbent to transport a magic house to thrift shoppe in Whitebury,1,Piece of cake,"21"
Mbnj5OOI,buy,7,59634,CfBgHZRS,Help Liorit Suggitt to write their biographical novel about their difficulties with a deranged wagon,1,Walk in the park,"30"
Mbnj5OOI,buy,7,59634,"74kdpS0e",Help Amna Sanders to fix their clothes,1,Piece of cake,"8"
Mbnj5OOI,buy,7,59634,"3NnYHHZ1",Help Dale Averill to transport a magic beer mug to peninsula in Towertown,1,Walk in the park,"15"
Mbnj5OOI,buy,7,59634,iOQcKd8I,Help Adél Hathoway to reach an agreement with Jooseppi Forester on the matters of disputed water,1,Piece of cake,"10"
Mbnj5OOI,buy,7,59634,yJNIg1Tq,Help Shantae Bannister to transport a magic house to village in Lightshore,1,Hmmm....,"24"
Mbnj5OOI,buy,7,59634,CLNEkSg0,Help Feibush Scarbrough to fix their chicken,1,Piece of cake,"4"
Mbnj5OOI,buy,7,59634,dPdUJ6Dg,Help Oluwakanyinsola Mallory to fix their weed,2,Sure thing,"5"
Mbnj5OOI,buy,7,59634,"5Bx9e2UI",Help Jaana Parsons to transport a magic horse to pasture in Dorndinny,4,Gamble,"13"
